_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
696e85197c417649c9c8b56a,Female,27,1,34,1,< 1 Year,No,2630,160,14,0
696e85197c417649c9c8b56b,Female,28,1,28,1,< 1 Year,No,29478,152,55,0
696e85197c417649c9c8b56c,Male,22,1,8,1,< 1 Year,No,28657,152,77,0
696e85197c417649c9c8b56d,Male,43,1,46,1,1-2 Year,No,30124,95,226,0
696e85197c417649c9c8b56e,Female,20,1,46,1,< 1 Year,No,20719,160,162,0
696e85197c417649c9c8b56f,Male,25,1,30,1,< 1 Year,No,29552,152,223,0
696e85197c417649c9c8b570,Male,63,1,26,1,1-2 Year,No,44418,26,246,0
696e85197c417649c9c8b571,Male,24,1,46,1,< 1 Year,No,49734,152,231,0
696e85197c417649c9c8b572,Female,60,1,28,0,1-2 Year,Yes,30809,154,155,0
696e85197c417649c9c8b573,Male,23,1,23,0,< 1 Year,Yes,34891,152,294,0
696e85197c417649c9c8b574,Male,50,1,7,0,1-2 Year,Yes,2630,26,44,0
696e85197c417649c9c8b575,Male,29,1,28,0,< 1 Year,Yes,43008,152,110,0
696e85197c417649c9c8b576,Male,24,1,41,0,< 1 Year,No,41511,152,255,0
696e85197c417649c9c8b577,Male,57,1,11,1,1-2 Year,No,32310,26,175,0
696e85197c417649c9c8b578,Male,46,1,30,1,1-2 Year,No,20508,26,124,0
696e85197c417649c9c8b579,Male,25,1,50,1,< 1 Year,No,23187,152,204,0
696e85197c417649c9c8b57a,Male,21,1,3,1,< 1 Year,No,22904,152,27,0
696e85197c417649c9c8b57b,Female,43,1,15,0,> 2 Years,Yes,2630,156,283,0
696e85197c417649c9c8b57c,Female,21,1,30,1,< 1 Year,No,24847,160,212,0
696e85197c417649c9c8b57d,Male,60,1,28,0,1-2 Year,Yes,27799,26,253,0
696e85197c417649c9c8b57e,Male,53,1,41,0,1-2 Year,Yes,29650,124,144,0
696e85197c417649c9c8b57f,Female,26,1,25,1,< 1 Year,No,22299,152,71,0
696e85197c417649c9c8b580,Female,27,1,46,1,< 1 Year,No,35033,152,189,0
696e85197c417649c9c8b581,Male,64,1,35,0,1-2 Year,No,40174,124,296,0
696e85197c417649c9c8b582,Female,69,1,8,0,1-2 Year,Yes,58006,26,56,1
696e85197c417649c9c8b583,Male,52,1,3,1,1-2 Year,No,32878,26,85,0
696e85197c417649c9c8b584,Male,48,1,28,0,1-2 Year,Yes,45885,26,53,0
696e85197c417649c9c8b585,Female,26,1,33,1,< 1 Year,No,38087,152,156,0
696e85197c417649c9c8b586,Male,24,1,50,1,< 1 Year,No,26768,152,85,0
696e85197c417649c9c8b587,Male,41,1,41,0,1-2 Year,Yes,34774,26,121,1
696e85197c417649c9c8b588,Male,25,1,14,1,< 1 Year,No,25073,152,52,0
696e85197c417649c9c8b589,Female,21,1,30,0,< 1 Year,Yes,33471,152,268,0
696e85197c417649c9c8b58a,Female,22,1,6,1,< 1 Year,No,24345,152,93,0
696e85197c417649c9c8b58b,Female,31,1,41,0,1-2 Year,Yes,2630,156,39,1
696e85197c417649c9c8b58c,Male,27,1,17,0,< 1 Year,Yes,31630,152,262,0
696e85197c417649c9c8b58d,Female,24,1,50,1,< 1 Year,No,48532,152,96,0
696e85197c417649c9c8b58e,Female,40,1,2,1,1-2 Year,No,24232,124,39,0
696e85197c417649c9c8b58f,Female,25,1,14,1,< 1 Year,No,48354,152,185,0
696e85197c417649c9c8b590,Male,43,1,28,1,1-2 Year,No,33409,124,80,0
696e85197c417649c9c8b591,Male,46,1,28,1,1-2 Year,No,35196,124,175,0
696e85197c417649c9c8b592,Female,23,1,46,1,1-2 Year,No,2630,26,258,0
696e85197c417649c9c8b593,Female,61,1,29,1,1-2 Year,Yes,27071,124,18,1
696e85197c417649c9c8b594,Male,52,1,33,1,1-2 Year,Yes,54475,124,32,0
696e85197c417649c9c8b595,Female,29,1,2,1,< 1 Year,No,29745,152,236,0
696e85197c417649c9c8b596,Female,49,1,15,0,1-2 Year,Yes,34028,124,73,0
696e85197c417649c9c8b597,Female,23,1,34,1,< 1 Year,No,32518,152,202,0
696e85197c417649c9c8b598,Male,22,1,3,1,< 1 Year,No,27418,152,156,0
696e85197c417649c9c8b599,Female,22,1,9,1,< 1 Year,No,46146,152,267,0
696e85197c417649c9c8b59a,Male,55,1,28,0,1-2 Year,Yes,69908,124,97,0
696e85197c417649c9c8b59b,Female,31,1,28,1,< 1 Year,No,28914,152,263,0
696e85197c417649c9c8b59c,Male,43,1,28,0,1-2 Year,Yes,36921,124,169,0
696e85197c417649c9c8b59d,Male,28,1,8,1,< 1 Year,No,30450,152,207,0
696e85197c417649c9c8b59e,Female,30,1,41,0,< 1 Year,Yes,35673,152,197,0
696e85197c417649c9c8b59f,Female,36,1,8,1,1-2 Year,No,24857,152,54,0
696e85197c417649c9c8b5a0,Female,39,1,28,1,1-2 Year,No,49147,55,105,0
696e85197c417649c9c8b5a1,Male,27,1,28,1,< 1 Year,No,34014,152,214,0
696e85197c417649c9c8b5a2,Female,24,1,15,1,< 1 Year,No,35381,160,119,0
696e85197c417649c9c8b5a3,Male,51,1,28,1,1-2 Year,No,42520,26,51,0
696e85197c417649c9c8b5a4,Male,42,1,28,0,1-2 Year,Yes,45787,26,235,0
696e85197c417649c9c8b5a5,Male,62,1,48,0,1-2 Year,Yes,2630,124,108,0
696e85197c417649c9c8b5a6,Male,66,1,8,0,1-2 Year,No,45327,124,32,0
696e85197c417649c9c8b5a7,Male,51,1,36,0,1-2 Year,Yes,2630,156,235,0
696e85197c417649c9c8b5a8,Male,57,1,24,0,> 2 Years,Yes,2630,26,12,1
696e85197c417649c9c8b5a9,Male,46,1,47,1,1-2 Year,No,34165,124,195,0
696e85197c417649c9c8b5aa,Male,28,1,27,0,< 1 Year,Yes,28911,152,93,0
696e85197c417649c9c8b5ab,Male,31,1,6,0,< 1 Year,Yes,2630,152,26,0
696e85197c417649c9c8b5ac,Male,73,1,28,1,1-2 Year,No,49546,24,211,0
696e85197c417649c9c8b5ad,Male,75,1,8,0,1-2 Year,Yes,2630,7,18,0
696e85197c417649c9c8b5ae,Male,44,1,15,0,1-2 Year,Yes,2630,25,249,0
696e85197c417649c9c8b5af,Female,21,1,8,1,< 1 Year,No,68590,152,30,0
696e85197c417649c9c8b5b0,Female,38,1,8,1,1-2 Year,No,44367,26,259,0
696e85197c417649c9c8b5b1,Female,29,1,28,1,< 1 Year,No,2630,152,260,0
696e85197c417649c9c8b5b2,Male,48,1,28,0,> 2 Years,Yes,46496,26,267,1
696e85197c417649c9c8b5b3,Female,30,1,28,0,1-2 Year,Yes,42717,157,126,1
696e85197c417649c9c8b5b4,Female,64,1,8,1,1-2 Year,No,76061,7,60,0
696e85197c417649c9c8b5b5,Male,46,1,28,0,1-2 Year,Yes,34479,124,51,1
696e85197c417649c9c8b5b6,Female,30,1,8,1,< 1 Year,No,50597,152,80,0
696e85197c417649c9c8b5b7,Female,22,1,24,1,< 1 Year,No,2630,152,26,0
696e85197c417649c9c8b5b8,Female,71,1,32,1,1-2 Year,No,2630,26,288,0
696e85197c417649c9c8b5b9,Male,69,1,29,1,1-2 Year,No,37795,154,36,0
696e85197c417649c9c8b5ba,Male,63,1,28,0,1-2 Year,Yes,47127,26,250,1
696e85197c417649c9c8b5bb,Male,39,1,28,0,1-2 Year,Yes,2630,124,42,0
696e85197c417649c9c8b5bc,Female,24,1,32,1,< 1 Year,No,29938,152,253,0
696e85197c417649c9c8b5bd,Female,23,1,8,1,< 1 Year,No,74667,152,82,0
696e85197c417649c9c8b5be,Male,27,1,18,1,< 1 Year,No,46921,152,53,0
696e85197c417649c9c8b5bf,Female,26,1,6,1,< 1 Year,No,33788,152,289,0
696e85197c417649c9c8b5c0,Male,43,1,45,0,1-2 Year,Yes,22385,124,242,1
696e85197c417649c9c8b5c1,Female,38,1,28,0,1-2 Year,Yes,36998,26,260,0
696e85197c417649c9c8b5c2,Female,30,1,23,1,< 1 Year,No,30457,152,294,0
696e85197c417649c9c8b5c3,Female,46,1,11,0,1-2 Year,Yes,17213,124,199,0
696e85197c417649c9c8b5c4,Male,22,1,10,0,1-2 Year,Yes,2630,156,174,0
696e85197c417649c9c8b5c5,Male,42,1,15,0,1-2 Year,Yes,35252,26,160,0
696e85197c417649c9c8b5c6,Male,52,1,29,0,> 2 Years,Yes,2630,124,28,0
696e85197c417649c9c8b5c7,Female,26,1,8,1,< 1 Year,No,41867,152,188,0
696e85197c417649c9c8b5c8,Male,40,1,28,0,1-2 Year,Yes,42569,26,205,0
696e85197c417649c9c8b5c9,Male,79,1,28,0,1-2 Year,Yes,94506,26,180,0
696e85197c417649c9c8b5ca,Female,32,1,24,0,1-2 Year,No,2630,124,12,0
696e85197c417649c9c8b5cb,Male,25,1,24,1,< 1 Year,No,14741,152,184,0
696e85197c417649c9c8b5cc,Male,55,1,33,0,> 2 Years,Yes,55958,124,132,0
696e85197c417649c9c8b5cd,Male,31,1,19,1,1-2 Year,No,2630,157,59,0
696e85197c417649c9c8b5ce,Male,58,1,28,0,> 2 Years,Yes,50105,26,87,1
696e85197c417649c9c8b5cf,Male,32,1,46,1,< 1 Year,No,24457,152,131,0
696e85197c417649c9c8b5d0,Female,49,1,28,0,1-2 Year,Yes,48826,26,153,1
696e85197c417649c9c8b5d1,Female,34,1,45,1,1-2 Year,No,2630,29,154,0
696e85197c417649c9c8b5d2,Male,70,1,48,0,1-2 Year,Yes,2630,26,252,0
696e85197c417649c9c8b5d3,Female,31,1,41,0,< 1 Year,Yes,48109,26,281,0
696e85197c417649c9c8b5d4,Male,43,1,28,1,1-2 Year,Yes,25273,124,211,0
696e85197c417649c9c8b5d5,Female,23,1,28,1,< 1 Year,No,2630,152,265,0
696e85197c417649c9c8b5d6,Female,48,1,43,0,1-2 Year,No,34925,7,10,0
696e85197c417649c9c8b5d7,Female,29,1,27,0,< 1 Year,Yes,23934,152,71,0
696e85197c417649c9c8b5d8,Female,25,1,49,1,< 1 Year,No,34058,152,100,0
696e85197c417649c9c8b5d9,Male,65,1,28,0,1-2 Year,Yes,38271,26,278,0
696e85197c417649c9c8b5da,Male,44,1,36,1,1-2 Year,No,27434,124,186,0
696e85197c417649c9c8b5db,Male,40,1,8,0,1-2 Year,No,2630,156,61,0
696e85197c417649c9c8b5dc,Male,34,1,3,0,1-2 Year,Yes,38440,124,285,1
696e85197c417649c9c8b5dd,Male,63,1,28,0,1-2 Year,Yes,26752,26,193,0
696e85197c417649c9c8b5de,Male,37,1,28,0,> 2 Years,Yes,2630,157,257,0
696e85197c417649c9c8b5df,Male,22,1,28,1,< 1 Year,No,35659,152,11,0
696e85197c417649c9c8b5e0,Male,54,1,29,0,1-2 Year,Yes,48675,124,145,0
696e85197c417649c9c8b5e1,Female,50,1,28,0,1-2 Year,Yes,29999,25,70,0
696e85197c417649c9c8b5e2,Female,37,1,3,0,1-2 Year,Yes,2630,156,274,1
696e85197c417649c9c8b5e3,Female,23,1,14,1,< 1 Year,No,23363,152,89,0
696e85197c417649c9c8b5e4,Female,22,1,11,1,< 1 Year,No,2630,160,24,0
696e85197c417649c9c8b5e5,Female,25,1,8,1,< 1 Year,No,41171,152,24,0
696e85197c417649c9c8b5e6,Female,58,1,28,0,1-2 Year,Yes,38621,59,136,1
696e85197c417649c9c8b5e7,Male,68,1,28,0,1-2 Year,No,2630,124,89,0
696e85197c417649c9c8b5e8,Female,53,1,28,0,> 2 Years,Yes,41852,26,14,0
696e85197c417649c9c8b5e9,Male,35,1,46,1,1-2 Year,Yes,2630,156,297,0
696e85197c417649c9c8b5ea,Male,47,1,28,0,1-2 Year,Yes,43478,26,208,0
696e85197c417649c9c8b5eb,Female,23,1,30,0,< 1 Year,Yes,38737,152,56,0
696e85197c417649c9c8b5ec,Female,24,1,18,1,< 1 Year,No,36903,152,134,0
696e85197c417649c9c8b5ed,Female,22,1,3,1,< 1 Year,No,22477,152,67,0
696e85197c417649c9c8b5ee,Female,46,1,3,0,1-2 Year,Yes,42157,26,90,0
696e85197c417649c9c8b5ef,Female,28,1,28,0,< 1 Year,Yes,56891,152,76,0
696e85197c417649c9c8b5f0,Male,51,1,50,1,1-2 Year,No,28144,64,164,0
696e85197c417649c9c8b5f1,Female,49,1,41,0,1-2 Year,Yes,2630,124,260,1
696e85197c417649c9c8b5f2,Male,22,1,36,1,< 1 Year,No,28329,160,111,0
696e85197c417649c9c8b5f3,Female,23,1,30,0,< 1 Year,Yes,38204,152,216,1
696e85197c417649c9c8b5f4,Male,48,1,28,1,1-2 Year,Yes,27702,26,76,0
696e85197c417649c9c8b5f5,Male,36,1,28,1,1-2 Year,Yes,28615,157,197,0
696e85197c417649c9c8b5f6,Male,79,1,28,0,1-2 Year,Yes,44180,13,140,0
696e85197c417649c9c8b5f7,Female,79,1,5,1,1-2 Year,No,30766,26,60,0
696e85197c417649c9c8b5f8,Male,41,1,28,1,1-2 Year,No,28328,26,73,0
696e85197c417649c9c8b5f9,Female,24,1,50,0,< 1 Year,Yes,37611,152,211,0
696e85197c417649c9c8b5fa,Female,35,1,41,1,1-2 Year,No,23095,152,26,0
696e85197c417649c9c8b5fb,Female,43,1,41,0,1-2 Year,Yes,2630,124,84,0
696e85197c417649c9c8b5fc,Male,75,1,28,0,> 2 Years,Yes,22239,124,53,1
696e85197c417649c9c8b5fd,Male,73,1,28,1,1-2 Year,No,45272,26,179,0
696e85197c417649c9c8b5fe,Male,77,1,28,0,1-2 Year,Yes,49407,122,293,0
696e85197c417649c9c8b5ff,Male,57,1,46,0,1-2 Year,Yes,17769,26,160,0
696e85197c417649c9c8b600,Female,55,1,43,1,1-2 Year,No,38758,26,58,0
696e85197c417649c9c8b601,Male,43,1,8,0,1-2 Year,Yes,30321,124,107,0
696e85197c417649c9c8b602,Male,51,1,8,0,1-2 Year,Yes,2630,26,221,0
696e85197c417649c9c8b603,Female,78,1,28,0,1-2 Year,Yes,39199,122,89,0
696e85197c417649c9c8b604,Male,53,1,46,1,1-2 Year,No,29631,21,154,0
696e85197c417649c9c8b605,Male,58,1,6,1,1-2 Year,No,38418,124,151,0
696e85197c417649c9c8b606,Male,38,1,25,0,1-2 Year,Yes,49275,124,191,1
696e85197c417649c9c8b607,Female,76,1,15,0,1-2 Year,No,43444,152,232,0
696e85197c417649c9c8b608,Female,21,1,36,1,< 1 Year,No,2630,160,202,0
696e85197c417649c9c8b609,Female,43,1,8,0,1-2 Year,Yes,32405,124,268,1
696e85197c417649c9c8b60a,Female,44,1,8,1,1-2 Year,No,2630,26,141,0
696e85197c417649c9c8b60b,Male,25,1,11,1,< 1 Year,No,34440,152,13,0
696e85197c417649c9c8b60c,Male,23,1,10,1,< 1 Year,No,30119,152,267,0
696e85197c417649c9c8b60d,Female,23,1,28,0,< 1 Year,Yes,34736,151,290,0
696e85197c417649c9c8b60e,Female,23,1,28,1,< 1 Year,No,32424,152,227,0
696e85197c417649c9c8b60f,Male,60,1,28,0,1-2 Year,Yes,31697,125,74,0
696e85197c417649c9c8b610,Male,41,1,41,0,1-2 Year,Yes,57564,12,109,0
696e85197c417649c9c8b611,Female,39,1,50,1,1-2 Year,No,32112,152,215,0
696e85197c417649c9c8b612,Female,24,1,6,1,< 1 Year,No,37904,152,14,0
696e85197c417649c9c8b613,Male,22,1,32,1,< 1 Year,No,38749,152,281,0
696e85197c417649c9c8b614,Male,75,1,28,1,1-2 Year,No,25787,124,194,0
696e85197c417649c9c8b615,Female,75,1,39,0,1-2 Year,Yes,33261,26,115,0
696e85197c417649c9c8b616,Male,25,1,2,1,< 1 Year,No,30376,152,169,0
696e85197c417649c9c8b617,Male,56,1,28,0,1-2 Year,Yes,44324,26,61,0
696e85197c417649c9c8b618,Male,37,1,8,0,1-2 Year,Yes,2630,156,97,0
696e85197c417649c9c8b619,Male,71,1,28,1,1-2 Year,No,59817,26,145,0
696e85197c417649c9c8b61a,Male,72,1,28,0,> 2 Years,Yes,68603,26,129,0
696e85197c417649c9c8b61b,Male,48,1,3,0,1-2 Year,Yes,20471,124,219,0
696e85197c417649c9c8b61c,Male,46,1,28,0,1-2 Year,Yes,2630,25,36,1
696e85197c417649c9c8b61d,Female,58,1,28,0,1-2 Year,Yes,93656,26,214,0
696e85197c417649c9c8b61e,Female,24,1,29,1,< 1 Year,No,56203,152,292,0
696e85197c417649c9c8b61f,Male,60,1,37,1,1-2 Year,No,30560,26,35,0
696e85197c417649c9c8b620,Female,50,1,8,1,1-2 Year,No,87578,124,89,0
696e85197c417649c9c8b621,Female,28,1,35,0,< 1 Year,Yes,37086,152,56,0
696e85197c417649c9c8b622,Female,50,1,41,0,> 2 Years,Yes,41419,124,145,0
696e85197c417649c9c8b623,Male,42,1,43,1,1-2 Year,No,26223,124,153,0
696e85197c417649c9c8b624,Male,23,1,6,1,< 1 Year,No,24373,152,164,0
696e85197c417649c9c8b625,Male,40,1,0,0,1-2 Year,Yes,2630,124,277,0
696e85197c417649c9c8b626,Female,25,1,2,1,< 1 Year,No,28213,152,39,0
696e85197c417649c9c8b627,Female,21,1,2,1,< 1 Year,No,27952,160,122,0
696e85197c417649c9c8b628,Female,75,1,19,0,1-2 Year,Yes,28547,124,157,0
696e85197c417649c9c8b629,Female,21,1,46,1,< 1 Year,No,35985,160,89,0
696e85197c417649c9c8b62a,Female,24,1,9,0,< 1 Year,No,2630,152,88,0
696e85197c417649c9c8b62b,Male,43,1,28,1,1-2 Year,No,47283,124,267,0
696e85197c417649c9c8b62c,Female,44,1,30,1,1-2 Year,No,2630,26,142,0
696e85197c417649c9c8b62d,Female,26,1,50,1,< 1 Year,No,43016,152,71,0
696e85197c417649c9c8b62e,Male,21,1,46,1,< 1 Year,No,40716,160,233,0
696e85197c417649c9c8b62f,Male,58,1,28,0,> 2 Years,Yes,41563,26,242,1
696e85197c417649c9c8b630,Female,59,1,8,0,1-2 Year,Yes,34695,124,262,1
696e85197c417649c9c8b631,Female,71,1,41,0,1-2 Year,Yes,50135,26,59,0
696e85197c417649c9c8b632,Male,28,1,11,1,< 1 Year,No,37513,152,155,0
696e85197c417649c9c8b633,Male,25,1,15,1,< 1 Year,No,31568,152,66,0
696e85197c417649c9c8b634,Female,27,1,41,1,< 1 Year,No,36324,152,59,0
696e85197c417649c9c8b635,Male,38,1,28,1,1-2 Year,No,38973,124,77,0
696e85197c417649c9c8b636,Male,22,1,37,0,< 1 Year,Yes,31801,152,50,0
696e85197c417649c9c8b637,Male,43,1,28,0,1-2 Year,No,33187,26,223,0
696e85197c417649c9c8b638,Male,44,1,28,0,1-2 Year,No,46407,26,235,0
696e85197c417649c9c8b639,Female,29,1,28,1,< 1 Year,No,57087,152,184,0
696e85197c417649c9c8b63a,Male,55,1,12,0,1-2 Year,Yes,40010,26,299,0
696e85197c417649c9c8b63b,Female,25,1,41,0,< 1 Year,Yes,46000,26,200,1
696e85197c417649c9c8b63c,Male,25,1,8,0,< 1 Year,Yes,2630,160,135,0
696e85197c417649c9c8b63d,Female,22,1,30,1,< 1 Year,No,26405,160,286,0
696e85197c417649c9c8b63e,Female,27,1,29,1,< 1 Year,No,62453,152,223,0
696e85197c417649c9c8b63f,Male,24,1,15,1,< 1 Year,No,38821,152,34,0
696e85197c417649c9c8b640,Female,36,1,28,1,1-2 Year,No,48761,26,177,0
696e85197c417649c9c8b641,Female,22,1,13,1,< 1 Year,No,26454,152,105,0
696e85197c417649c9c8b642,Male,22,1,7,1,< 1 Year,No,33800,152,254,0
696e85197c417649c9c8b643,Male,29,1,46,1,< 1 Year,No,2630,157,268,0
696e85197c417649c9c8b644,Male,23,1,27,0,< 1 Year,Yes,2630,152,219,0
696e85197c417649c9c8b645,Male,44,1,48,1,1-2 Year,No,2630,26,267,0
696e85197c417649c9c8b646,Female,36,1,36,0,1-2 Year,Yes,31085,124,277,1
696e85197c417649c9c8b647,Male,64,1,28,0,1-2 Year,Yes,36560,26,160,1
696e85197c417649c9c8b648,Female,23,1,26,0,< 1 Year,Yes,2630,152,59,0
696e85197c417649c9c8b649,Female,24,1,15,1,< 1 Year,No,42224,152,217,0
696e85197c417649c9c8b64a,Male,55,1,31,1,1-2 Year,No,2630,160,227,0
696e85197c417649c9c8b64b,Female,22,1,36,0,< 1 Year,Yes,29462,152,292,0
696e85197c417649c9c8b64c,Female,59,1,28,0,1-2 Year,Yes,38714,18,133,0
696e85197c417649c9c8b64d,Male,50,1,28,0,1-2 Year,Yes,56932,26,234,1
696e85197c417649c9c8b64e,Female,44,1,47,0,1-2 Year,Yes,24876,16,112,1
696e85197c417649c9c8b64f,Male,51,1,20,0,1-2 Year,Yes,2630,124,46,0
696e85197c417649c9c8b650,Female,56,1,28,1,1-2 Year,No,50792,26,291,0
696e85197c417649c9c8b651,Male,31,1,28,0,< 1 Year,Yes,44521,152,125,0
696e85197c417649c9c8b652,Male,48,1,28,0,1-2 Year,Yes,34677,124,270,0
696e85197c417649c9c8b653,Female,25,1,14,1,< 1 Year,No,20765,152,53,0
696e85197c417649c9c8b654,Female,36,1,30,0,1-2 Year,Yes,53042,124,83,0
696e85197c417649c9c8b655,Male,30,1,46,0,1-2 Year,Yes,38910,26,70,1
696e85197c417649c9c8b656,Female,70,1,28,1,1-2 Year,No,2630,26,67,0
696e85197c417649c9c8b657,Female,46,1,28,1,1-2 Year,No,28404,124,201,0
696e85197c417649c9c8b658,Male,45,1,8,0,1-2 Year,Yes,38205,125,10,1
696e85197c417649c9c8b659,Male,22,1,49,0,< 1 Year,Yes,34097,160,179,0
696e85197c417649c9c8b65a,Male,23,1,28,0,< 1 Year,Yes,32704,26,115,0
696e85197c417649c9c8b65b,Female,26,1,30,1,< 1 Year,No,27792,152,65,0
696e85197c417649c9c8b65c,Male,25,1,26,1,< 1 Year,No,31324,152,144,0
696e85197c417649c9c8b65d,Male,53,1,13,1,1-2 Year,No,2630,124,201,0
696e85197c417649c9c8b65e,Male,40,1,46,0,1-2 Year,Yes,33768,124,97,1
696e85197c417649c9c8b65f,Male,62,1,20,0,1-2 Year,Yes,2630,26,35,0
696e85197c417649c9c8b660,Male,47,1,8,0,1-2 Year,Yes,43874,26,10,0
696e85197c417649c9c8b661,Male,47,1,28,0,1-2 Year,Yes,35169,13,187,0
696e85197c417649c9c8b662,Female,31,1,48,0,1-2 Year,Yes,2630,156,120,0
696e85197c417649c9c8b663,Female,57,1,35,0,< 1 Year,Yes,2630,1,11,0
696e85197c417649c9c8b664,Female,22,1,22,0,< 1 Year,Yes,30747,152,173,0
696e85197c417649c9c8b665,Female,31,1,15,0,< 1 Year,Yes,2630,156,232,0
696e85197c417649c9c8b666,Male,25,1,15,0,< 1 Year,No,37394,152,125,0
696e85197c417649c9c8b667,Male,30,1,29,1,< 1 Year,No,30015,152,289,0
696e85197c417649c9c8b668,Male,56,1,28,1,1-2 Year,No,43914,25,75,0
696e85197c417649c9c8b669,Male,37,1,28,0,1-2 Year,Yes,67329,26,135,1
696e85197c417649c9c8b66a,Male,58,1,28,0,1-2 Year,Yes,38639,60,89,0
696e85197c417649c9c8b66b,Female,22,1,27,1,< 1 Year,No,29961,152,265,0
696e85197c417649c9c8b66c,Male,42,1,8,1,1-2 Year,No,32552,7,164,0
696e85197c417649c9c8b66d,Male,44,1,28,1,1-2 Year,No,25411,60,181,0
696e85197c417649c9c8b66e,Female,42,1,28,0,1-2 Year,Yes,42314,26,44,0
696e85197c417649c9c8b66f,Female,45,1,39,0,1-2 Year,Yes,37755,124,106,0
696e85197c417649c9c8b670,Female,26,1,28,0,< 1 Year,No,51879,156,266,0
696e85197c417649c9c8b671,Male,36,1,28,0,> 2 Years,Yes,49717,124,221,0
696e85197c417649c9c8b672,Female,60,1,39,0,1-2 Year,Yes,61716,26,96,0
696e85197c417649c9c8b673,Male,78,1,34,1,1-2 Year,No,33475,124,147,0
696e85197c417649c9c8b674,Female,28,1,28,1,< 1 Year,No,39475,152,182,0
696e85197c417649c9c8b675,Female,22,1,32,1,< 1 Year,No,29201,152,28,0
696e85197c417649c9c8b676,Male,26,1,41,0,< 1 Year,No,23447,152,241,0
696e85197c417649c9c8b677,Male,33,1,47,1,< 1 Year,Yes,32261,26,78,0
696e85197c417649c9c8b678,Male,22,1,28,1,< 1 Year,No,30919,152,180,0
696e85197c417649c9c8b679,Female,24,1,22,1,< 1 Year,No,20028,152,297,0
696e85197c417649c9c8b67a,Male,31,1,28,0,1-2 Year,No,19733,156,177,1
696e85197c417649c9c8b67b,Female,27,1,28,0,1-2 Year,Yes,38585,156,126,1
696e85197c417649c9c8b67c,Female,24,1,22,0,< 1 Year,Yes,2630,152,137,0
696e85197c417649c9c8b67d,Male,26,1,35,1,< 1 Year,No,31509,152,31,0
696e85197c417649c9c8b67e,Male,35,1,28,0,1-2 Year,Yes,42361,26,113,1
696e85197c417649c9c8b67f,Male,38,1,35,0,1-2 Year,Yes,2630,156,256,0
696e85197c417649c9c8b680,Male,37,1,46,0,1-2 Year,Yes,30479,124,32,0
696e85197c417649c9c8b681,Male,32,1,17,1,< 1 Year,No,35584,152,111,0
696e85197c417649c9c8b682,Female,44,1,8,0,1-2 Year,Yes,45451,7,253,1
696e85197c417649c9c8b683,Female,33,1,10,0,< 1 Year,No,21597,152,195,0
696e85197c417649c9c8b684,Male,75,1,41,0,1-2 Year,Yes,34919,124,152,0
696e85197c417649c9c8b685,Male,24,1,41,0,< 1 Year,Yes,39857,152,140,0
696e85197c417649c9c8b686,Female,57,1,45,0,1-2 Year,Yes,25777,124,84,0
696e85197c417649c9c8b687,Female,46,1,28,0,1-2 Year,No,72452,26,277,0
696e85197c417649c9c8b688,Female,68,1,28,0,> 2 Years,Yes,54211,122,126,0
696e85197c417649c9c8b689,Male,24,1,29,1,< 1 Year,No,27897,152,41,0
696e85197c417649c9c8b68a,Male,22,1,10,1,< 1 Year,Yes,39303,152,136,0
696e85197c417649c9c8b68b,Female,34,1,50,0,1-2 Year,Yes,45982,152,244,0
696e85197c417649c9c8b68c,Male,24,1,36,1,< 1 Year,No,35671,152,194,0
696e85197c417649c9c8b68d,Male,49,1,28,0,1-2 Year,Yes,34227,122,23,0
696e85197c417649c9c8b68e,Male,43,1,50,0,1-2 Year,Yes,33558,26,74,1
696e85197c417649c9c8b68f,Female,33,1,24,1,1-2 Year,No,29730,26,30,0
696e85197c417649c9c8b690,Female,24,1,8,1,< 1 Year,No,34856,152,25,0
696e85197c417649c9c8b691,Female,23,1,8,1,< 1 Year,No,41156,152,282,0
696e85197c417649c9c8b692,Female,64,1,37,0,1-2 Year,No,58817,30,66,0
696e85197c417649c9c8b693,Male,44,1,28,0,> 2 Years,Yes,64849,26,182,1
696e85197c417649c9c8b694,Female,34,1,28,0,1-2 Year,No,68438,125,35,0
696e85197c417649c9c8b695,Male,75,1,28,1,1-2 Year,No,65021,26,17,0
696e85197c417649c9c8b696,Male,35,1,21,1,1-2 Year,No,2630,160,174,0
696e85197c417649c9c8b697,Female,68,1,24,0,1-2 Year,Yes,37851,12,229,0
696e85197c417649c9c8b698,Female,23,1,8,1,< 1 Year,No,49337,152,32,0
696e85197c417649c9c8b699,Female,21,1,46,1,< 1 Year,No,57419,152,56,0
696e85197c417649c9c8b69a,Female,68,1,28,1,1-2 Year,No,39770,26,88,0
696e85197c417649c9c8b69b,Female,23,1,21,0,< 1 Year,Yes,30618,152,253,0
696e85197c417649c9c8b69c,Male,79,1,24,1,1-2 Year,No,27211,145,145,0
696e85197c417649c9c8b69d,Male,23,1,30,0,< 1 Year,Yes,42037,152,262,0
696e85197c417649c9c8b69e,Female,23,1,39,1,< 1 Year,No,28633,152,209,0
696e85197c417649c9c8b69f,Female,26,1,46,1,< 1 Year,No,26817,152,257,0
