_id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
696e85197c417649c9c89a17,Male,61,1,28,0,1-2 Year,Yes,2630,157,171,0
696e85197c417649c9c89a18,Female,52,1,18,1,1-2 Year,No,2630,124,22,0
696e85197c417649c9c89a19,Female,24,1,4,1,< 1 Year,No,30228,152,129,0
696e85197c417649c9c89a1a,Male,30,1,13,0,1-2 Year,Yes,2630,156,115,0
696e85197c417649c9c89a1b,Female,44,1,28,0,1-2 Year,Yes,21572,26,162,0
696e85197c417649c9c89a1c,Male,54,1,33,0,1-2 Year,Yes,28036,26,228,1
696e85197c417649c9c89a1d,Female,21,1,12,0,< 1 Year,Yes,2630,160,108,0
696e85197c417649c9c89a1e,Male,56,1,8,0,1-2 Year,Yes,35727,26,202,0
696e85197c417649c9c89a1f,Male,22,1,6,1,< 1 Year,No,2630,26,148,0
696e85197c417649c9c89a20,Male,33,1,50,0,1-2 Year,Yes,34370,124,286,0
696e85197c417649c9c89a21,Female,26,1,25,1,< 1 Year,No,22916,152,277,0
696e85197c417649c9c89a22,Male,49,1,28,0,1-2 Year,Yes,35153,124,219,0
696e85197c417649c9c89a23,Female,23,1,28,0,< 1 Year,Yes,2630,157,207,0
696e85197c417649c9c89a24,Male,64,1,41,1,1-2 Year,No,71577,26,93,0
696e85197c417649c9c89a25,Female,24,1,15,1,< 1 Year,No,34780,152,38,0
696e85197c417649c9c89a26,Male,64,1,8,1,1-2 Year,Yes,36304,124,174,0
696e85197c417649c9c89a27,Female,45,1,50,0,1-2 Year,Yes,43586,124,151,0
696e85197c417649c9c89a28,Male,33,1,15,1,1-2 Year,No,2630,26,61,0
696e85197c417649c9c89a29,Male,48,1,28,0,1-2 Year,Yes,59667,124,38,1
696e85197c417649c9c89a2a,Male,75,1,28,0,1-2 Year,Yes,43074,37,110,0
696e85197c417649c9c89a2b,Female,22,1,15,1,< 1 Year,No,26358,152,176,0
696e85197c417649c9c89a2c,Female,29,1,41,1,< 1 Year,No,2630,152,261,0
696e85197c417649c9c89a2d,Female,22,1,7,1,< 1 Year,No,44195,152,117,0
696e85197c417649c9c89a2e,Female,27,1,14,1,< 1 Year,No,21751,151,85,0
696e85197c417649c9c89a2f,Male,24,1,8,1,< 1 Year,No,58791,152,209,0
696e85197c417649c9c89a30,Female,25,1,46,1,< 1 Year,No,27698,152,98,0
696e85197c417649c9c89a31,Male,21,1,9,0,< 1 Year,Yes,39222,160,32,0
696e85197c417649c9c89a32,Male,43,1,28,0,1-2 Year,Yes,2630,124,199,0
696e85197c417649c9c89a33,Male,51,1,19,0,1-2 Year,Yes,24333,26,102,0
696e85197c417649c9c89a34,Male,40,1,28,0,> 2 Years,Yes,46622,3,148,1
696e85197c417649c9c89a35,Female,26,1,34,1,< 1 Year,No,39285,152,49,0
696e85197c417649c9c89a36,Female,31,1,41,0,< 1 Year,Yes,2630,160,127,1
696e85197c417649c9c89a37,Male,48,1,28,0,1-2 Year,Yes,89902,124,32,0
696e85197c417649c9c89a38,Male,33,1,13,0,1-2 Year,Yes,2630,156,74,1
696e85197c417649c9c89a39,Female,25,1,28,0,< 1 Year,Yes,2630,124,66,0
696e85197c417649c9c89a3a,Female,46,1,8,1,1-2 Year,No,43500,26,196,0
696e85197c417649c9c89a3b,Male,47,1,28,0,1-2 Year,Yes,35736,26,42,0
696e85197c417649c9c89a3c,Female,43,1,28,1,1-2 Year,No,36460,26,121,0
696e85197c417649c9c89a3d,Male,48,1,46,0,1-2 Year,Yes,39822,26,99,1
696e85197c417649c9c89a3e,Female,59,1,46,0,1-2 Year,Yes,25820,124,245,0
696e85197c417649c9c89a3f,Male,45,1,28,1,1-2 Year,No,50357,26,278,0
696e85197c417649c9c89a40,Male,63,1,50,1,1-2 Year,No,48532,122,195,0
696e85197c417649c9c89a41,Male,68,1,28,0,1-2 Year,Yes,32793,3,156,0
696e85197c417649c9c89a42,Female,61,1,28,0,> 2 Years,Yes,27246,155,122,0
696e85197c417649c9c89a43,Female,75,1,0,0,> 2 Years,Yes,2630,122,118,0
696e85197c417649c9c89a44,Male,37,1,29,1,1-2 Year,No,2630,152,194,0
696e85197c417649c9c89a45,Male,50,1,28,0,> 2 Years,Yes,50986,124,195,0
696e85197c417649c9c89a46,Male,23,1,30,0,< 1 Year,No,2630,160,218,0
696e85197c417649c9c89a47,Female,25,1,36,1,< 1 Year,No,2630,152,186,0
696e85197c417649c9c89a48,Male,45,1,28,1,1-2 Year,No,41487,124,79,0
696e85197c417649c9c89a49,Male,47,1,28,0,1-2 Year,Yes,63323,122,269,0
696e85197c417649c9c89a4a,Female,31,1,15,1,< 1 Year,No,55881,152,218,0
696e85197c417649c9c89a4b,Female,31,1,28,1,1-2 Year,No,46009,124,94,0
696e85197c417649c9c89a4c,Male,24,1,30,1,< 1 Year,No,27797,152,74,0
696e85197c417649c9c89a4d,Male,32,1,28,0,1-2 Year,Yes,2630,122,27,0
696e85197c417649c9c89a4e,Female,27,1,7,1,< 1 Year,No,43104,152,167,0
696e85197c417649c9c89a4f,Female,24,1,8,1,< 1 Year,No,37451,152,141,0
696e85197c417649c9c89a50,Male,25,1,6,1,< 1 Year,No,25828,152,116,0
696e85197c417649c9c89a51,Female,23,1,5,0,< 1 Year,Yes,22497,152,105,0
696e85197c417649c9c89a52,Male,44,1,28,0,> 2 Years,Yes,45614,26,238,0
696e85197c417649c9c89a53,Male,76,1,41,1,1-2 Year,Yes,48339,26,39,0
696e85197c417649c9c89a54,Female,25,1,10,1,< 1 Year,No,26595,152,291,0
696e85197c417649c9c89a55,Male,24,1,10,1,< 1 Year,No,32749,152,49,0
696e85197c417649c9c89a56,Male,79,1,48,1,1-2 Year,No,2630,15,284,0
696e85197c417649c9c89a57,Female,59,1,48,1,1-2 Year,No,2630,15,201,0
696e85197c417649c9c89a58,Male,40,1,8,0,1-2 Year,Yes,35711,124,95,0
696e85197c417649c9c89a59,Female,45,1,28,0,1-2 Year,Yes,35556,124,216,0
696e85197c417649c9c89a5a,Female,74,1,8,0,1-2 Year,Yes,36304,26,33,1
696e85197c417649c9c89a5b,Female,38,1,8,0,1-2 Year,Yes,25534,26,174,0
696e85197c417649c9c89a5c,Female,23,1,14,1,< 1 Year,No,23683,26,58,0
696e85197c417649c9c89a5d,Female,63,1,37,0,> 2 Years,Yes,41424,156,259,0
696e85197c417649c9c89a5e,Female,23,1,15,0,< 1 Year,Yes,32645,152,24,0
696e85197c417649c9c89a5f,Male,44,1,33,0,1-2 Year,Yes,25086,154,100,0
696e85197c417649c9c89a60,Female,33,1,41,1,< 1 Year,No,39843,152,250,0
696e85197c417649c9c89a61,Male,63,1,39,0,> 2 Years,Yes,32765,124,93,0
696e85197c417649c9c89a62,Female,64,1,33,0,1-2 Year,Yes,2630,26,175,0
696e85197c417649c9c89a63,Male,26,1,7,0,1-2 Year,No,2630,156,76,0
696e85197c417649c9c89a64,Female,43,1,19,0,1-2 Year,Yes,34826,122,161,0
696e85197c417649c9c89a65,Male,74,1,28,0,1-2 Year,Yes,50597,26,141,0
696e85197c417649c9c89a66,Female,46,1,28,0,1-2 Year,Yes,37154,26,169,1
696e85197c417649c9c89a67,Female,28,1,18,1,< 1 Year,No,25044,152,231,0
696e85197c417649c9c89a68,Male,41,1,10,0,1-2 Year,Yes,31412,124,200,0
696e85197c417649c9c89a69,Female,40,1,3,0,1-2 Year,No,23853,26,47,0
696e85197c417649c9c89a6a,Male,49,1,19,0,1-2 Year,Yes,34005,26,115,1
696e85197c417649c9c89a6b,Male,40,1,28,0,1-2 Year,Yes,31201,26,97,0
696e85197c417649c9c89a6c,Female,42,1,28,1,1-2 Year,No,49194,154,163,0
696e85197c417649c9c89a6d,Female,34,1,28,0,1-2 Year,Yes,2630,124,65,0
696e85197c417649c9c89a6e,Male,60,1,28,0,> 2 Years,Yes,38620,26,98,0
696e85197c417649c9c89a6f,Male,60,1,11,0,> 2 Years,Yes,45691,26,172,0
696e85197c417649c9c89a70,Female,80,1,28,0,1-2 Year,Yes,35909,26,208,0
696e85197c417649c9c89a71,Female,20,1,15,1,< 1 Year,Yes,35059,160,257,0
696e85197c417649c9c89a72,Female,80,1,5,0,> 2 Years,Yes,24485,26,18,0
696e85197c417649c9c89a73,Male,21,1,8,0,1-2 Year,Yes,56288,124,209,0
696e85197c417649c9c89a74,Female,78,1,33,0,1-2 Year,Yes,35443,26,35,0
696e85197c417649c9c89a75,Female,71,1,8,0,1-2 Year,Yes,37033,124,291,0
696e85197c417649c9c89a76,Male,37,1,0,0,1-2 Year,Yes,2630,26,16,0
696e85197c417649c9c89a77,Female,75,1,28,1,1-2 Year,No,2630,26,219,0
696e85197c417649c9c89a78,Male,43,1,28,1,1-2 Year,No,39171,26,109,0
696e85197c417649c9c89a79,Male,42,1,20,0,1-2 Year,Yes,2630,124,256,1
696e85197c417649c9c89a7a,Male,40,1,49,1,1-2 Year,No,2630,152,42,0
696e85197c417649c9c89a7b,Male,48,1,47,0,1-2 Year,Yes,32303,16,78,0
696e85197c417649c9c89a7c,Male,52,1,28,0,1-2 Year,Yes,56910,26,31,0
696e85197c417649c9c89a7d,Female,27,1,46,0,1-2 Year,Yes,36900,154,36,0
696e85197c417649c9c89a7e,Male,55,1,50,1,1-2 Year,No,29428,8,30,0
696e85197c417649c9c89a7f,Male,33,1,28,1,1-2 Year,No,44830,26,283,0
696e85197c417649c9c89a80,Female,23,1,28,0,< 1 Year,Yes,45175,163,39,0
696e85197c417649c9c89a81,Female,33,1,28,0,< 1 Year,Yes,36237,124,265,1
696e85197c417649c9c89a82,Female,33,1,16,1,< 1 Year,No,29382,152,93,0
696e85197c417649c9c89a83,Male,62,1,8,0,1-2 Year,Yes,37465,26,107,0
696e85197c417649c9c89a84,Female,21,1,36,0,< 1 Year,Yes,30019,152,254,0
696e85197c417649c9c89a85,Male,65,0,28,0,1-2 Year,Yes,26494,124,158,0
696e85197c417649c9c89a86,Female,41,1,13,0,1-2 Year,Yes,37863,124,21,0
696e85197c417649c9c89a87,Male,46,1,28,0,1-2 Year,Yes,32484,156,133,1
696e85197c417649c9c89a88,Female,24,1,50,1,< 1 Year,No,36015,152,121,0
696e85197c417649c9c89a89,Female,69,1,8,1,1-2 Year,No,28571,26,220,0
696e85197c417649c9c89a8a,Male,32,1,28,0,1-2 Year,No,31391,124,116,0
696e85197c417649c9c89a8b,Male,67,1,33,0,1-2 Year,Yes,2630,156,277,1
696e85197c417649c9c89a8c,Female,60,1,33,1,1-2 Year,No,41933,132,235,0
696e85197c417649c9c89a8d,Male,33,1,41,1,< 1 Year,Yes,35370,26,201,0
696e85197c417649c9c89a8e,Male,52,1,41,0,1-2 Year,Yes,42674,124,296,0
696e85197c417649c9c89a8f,Male,60,1,28,0,1-2 Year,Yes,31024,26,246,0
696e85197c417649c9c89a90,Female,40,1,48,1,1-2 Year,No,2630,26,14,0
696e85197c417649c9c89a91,Female,22,1,15,1,< 1 Year,No,30499,152,131,0
696e85197c417649c9c89a92,Male,21,1,28,0,< 1 Year,Yes,65653,160,229,0
696e85197c417649c9c89a93,Female,27,1,37,1,< 1 Year,No,31609,152,119,0
696e85197c417649c9c89a94,Female,24,1,8,1,< 1 Year,No,31222,152,145,0
696e85197c417649c9c89a95,Male,39,1,11,0,1-2 Year,Yes,40711,157,172,1
696e85197c417649c9c89a96,Female,60,1,50,1,1-2 Year,No,47134,26,234,0
696e85197c417649c9c89a97,Male,44,1,7,0,1-2 Year,Yes,2630,55,280,0
696e85197c417649c9c89a98,Male,22,1,40,1,< 1 Year,No,20841,152,119,0
696e85197c417649c9c89a99,Female,62,1,28,0,1-2 Year,Yes,31350,26,122,0
696e85197c417649c9c89a9a,Male,34,1,9,0,1-2 Year,Yes,30359,124,268,1
696e85197c417649c9c89a9b,Male,34,1,44,0,1-2 Year,Yes,30525,26,215,0
696e85197c417649c9c89a9c,Male,48,1,46,0,1-2 Year,Yes,27745,124,108,0
696e85197c417649c9c89a9d,Female,41,1,28,0,1-2 Year,Yes,44409,122,58,0
696e85197c417649c9c89a9e,Female,45,1,28,0,> 2 Years,Yes,33364,158,115,0
696e85197c417649c9c89a9f,Male,35,1,2,0,1-2 Year,Yes,27529,152,196,0
696e85197c417649c9c89aa0,Male,40,1,3,0,1-2 Year,Yes,41063,154,197,0
696e85197c417649c9c89aa1,Male,40,1,28,0,1-2 Year,Yes,39977,156,246,0
696e85197c417649c9c89aa2,Male,45,1,28,0,1-2 Year,Yes,36769,124,126,1
696e85197c417649c9c89aa3,Female,25,1,41,1,< 1 Year,No,40071,152,219,0
696e85197c417649c9c89aa4,Male,39,1,9,0,1-2 Year,Yes,32765,124,287,0
696e85197c417649c9c89aa5,Male,23,1,8,0,< 1 Year,No,36750,152,79,0
696e85197c417649c9c89aa6,Female,44,1,29,0,> 2 Years,Yes,38376,124,162,1
696e85197c417649c9c89aa7,Male,23,1,30,0,< 1 Year,Yes,2630,152,254,0
696e85197c417649c9c89aa8,Male,23,1,6,1,< 1 Year,No,25278,152,79,0
696e85197c417649c9c89aa9,Male,29,1,5,0,< 1 Year,Yes,22684,152,227,0
696e85197c417649c9c89aaa,Female,38,1,9,1,1-2 Year,No,35661,124,196,0
696e85197c417649c9c89aab,Male,25,1,28,0,< 1 Year,Yes,54915,152,137,0
696e85197c417649c9c89aac,Female,78,1,24,0,1-2 Year,Yes,39759,124,193,0
696e85197c417649c9c89aad,Male,27,1,8,1,< 1 Year,No,40005,152,44,0
696e85197c417649c9c89aae,Female,76,1,13,0,1-2 Year,No,34735,157,183,0
696e85197c417649c9c89aaf,Female,26,1,6,0,< 1 Year,No,22473,160,216,0
696e85197c417649c9c89ab0,Female,43,1,26,0,1-2 Year,Yes,36653,120,56,1
696e85197c417649c9c89ab1,Female,22,1,11,1,< 1 Year,No,22913,152,270,0
696e85197c417649c9c89ab2,Male,52,1,50,1,1-2 Year,No,34457,65,180,0
696e85197c417649c9c89ab3,Female,22,1,37,1,< 1 Year,No,35167,152,10,0
696e85197c417649c9c89ab4,Female,43,1,28,0,1-2 Year,No,32275,26,130,0
696e85197c417649c9c89ab5,Female,49,1,28,0,> 2 Years,Yes,48247,122,42,1
696e85197c417649c9c89ab6,Male,45,1,28,0,1-2 Year,Yes,41362,26,279,0
696e85197c417649c9c89ab7,Male,64,1,28,0,> 2 Years,Yes,47750,26,230,1
696e85197c417649c9c89ab8,Male,33,1,41,0,< 1 Year,Yes,27841,152,37,0
696e85197c417649c9c89ab9,Male,25,1,15,0,< 1 Year,Yes,31667,152,61,0
696e85197c417649c9c89aba,Male,43,1,12,1,1-2 Year,No,34692,124,13,0
696e85197c417649c9c89abb,Female,37,1,27,0,1-2 Year,Yes,24561,152,28,0
696e85197c417649c9c89abc,Male,46,1,46,1,1-2 Year,No,23350,124,210,0
696e85197c417649c9c89abd,Male,25,1,30,1,< 1 Year,No,23495,152,198,0
696e85197c417649c9c89abe,Male,42,1,1,1,1-2 Year,No,2630,124,241,0
696e85197c417649c9c89abf,Male,35,1,36,0,1-2 Year,Yes,30626,124,34,0
696e85197c417649c9c89ac0,Female,44,1,47,0,1-2 Year,Yes,29022,26,107,0
696e85197c417649c9c89ac1,Male,26,1,6,1,< 1 Year,No,31648,154,264,0
696e85197c417649c9c89ac2,Male,49,1,8,0,1-2 Year,Yes,16679,29,196,0
696e85197c417649c9c89ac3,Male,35,1,43,1,1-2 Year,No,2630,157,286,0
696e85197c417649c9c89ac4,Male,23,1,16,0,< 1 Year,Yes,31902,152,134,0
696e85197c417649c9c89ac5,Female,22,1,50,1,< 1 Year,No,2630,152,68,0
696e85197c417649c9c89ac6,Male,27,1,0,1,< 1 Year,No,2630,152,249,0
696e85197c417649c9c89ac7,Male,48,1,38,0,1-2 Year,Yes,24802,154,191,0
696e85197c417649c9c89ac8,Female,24,1,30,1,< 1 Year,No,22929,152,265,0
696e85197c417649c9c89ac9,Female,65,1,30,0,1-2 Year,Yes,2630,156,271,0
696e85197c417649c9c89aca,Male,20,1,15,0,< 1 Year,Yes,30948,160,72,0
696e85197c417649c9c89acb,Male,26,1,28,1,< 1 Year,No,30205,152,26,0
696e85197c417649c9c89acc,Female,21,1,31,0,< 1 Year,Yes,2630,160,244,0
696e85197c417649c9c89acd,Female,22,1,28,0,< 1 Year,Yes,41672,26,53,0
696e85197c417649c9c89ace,Male,25,1,6,1,< 1 Year,No,27471,152,94,0
696e85197c417649c9c89acf,Male,25,1,8,1,< 1 Year,No,29822,26,200,0
696e85197c417649c9c89ad0,Female,27,1,14,0,1-2 Year,Yes,2630,157,66,0
696e85197c417649c9c89ad1,Female,45,1,37,1,1-2 Year,No,32629,124,95,0
696e85197c417649c9c89ad2,Female,54,1,28,0,1-2 Year,Yes,35233,26,282,1
696e85197c417649c9c89ad3,Male,70,1,29,0,1-2 Year,Yes,32756,124,108,0
696e85197c417649c9c89ad4,Female,23,1,6,1,< 1 Year,No,20778,152,174,0
696e85197c417649c9c89ad5,Male,46,1,28,0,1-2 Year,Yes,28934,26,134,1
696e85197c417649c9c89ad6,Male,44,1,46,0,1-2 Year,No,57989,124,211,0
696e85197c417649c9c89ad7,Male,20,1,13,0,< 1 Year,Yes,29227,160,81,0
696e85197c417649c9c89ad8,Male,43,1,48,1,1-2 Year,Yes,2630,157,250,0
696e85197c417649c9c89ad9,Female,43,1,40,0,1-2 Year,Yes,35218,157,255,0
696e85197c417649c9c89ada,Male,47,1,28,0,1-2 Year,No,44315,26,64,0
696e85197c417649c9c89adb,Female,68,1,28,0,1-2 Year,Yes,44110,122,260,0
696e85197c417649c9c89adc,Female,25,1,28,1,< 1 Year,No,27965,152,279,0
696e85197c417649c9c89add,Female,39,1,28,0,1-2 Year,Yes,57044,124,189,0
696e85197c417649c9c89ade,Male,29,1,35,0,< 1 Year,Yes,34629,152,70,1
696e85197c417649c9c89adf,Female,51,1,8,0,1-2 Year,No,66025,124,278,0
696e85197c417649c9c89ae0,Male,24,1,8,1,< 1 Year,No,30619,152,39,0
696e85197c417649c9c89ae1,Female,23,1,9,1,< 1 Year,No,36353,152,214,0
696e85197c417649c9c89ae2,Female,71,1,28,0,1-2 Year,Yes,85670,124,298,0
696e85197c417649c9c89ae3,Male,38,1,50,1,1-2 Year,No,23999,29,197,0
696e85197c417649c9c89ae4,Male,61,1,28,0,1-2 Year,Yes,2630,26,262,0
696e85197c417649c9c89ae5,Female,24,1,30,1,< 1 Year,No,29428,152,141,0
696e85197c417649c9c89ae6,Male,51,1,45,0,1-2 Year,Yes,32510,26,223,1
696e85197c417649c9c89ae7,Male,33,1,28,1,1-2 Year,Yes,41028,26,44,0
696e85197c417649c9c89ae8,Male,35,1,28,1,1-2 Year,No,37576,124,250,0
696e85197c417649c9c89ae9,Female,26,1,32,1,< 1 Year,No,22773,152,164,0
696e85197c417649c9c89aea,Male,27,1,8,1,1-2 Year,No,45726,124,154,0
696e85197c417649c9c89aeb,Male,24,1,17,1,< 1 Year,No,33769,152,116,0
696e85197c417649c9c89aec,Male,45,1,33,0,1-2 Year,No,50485,124,36,0
696e85197c417649c9c89aed,Female,25,1,26,0,< 1 Year,Yes,37560,152,164,0
696e85197c417649c9c89aee,Male,28,1,15,1,< 1 Year,No,48052,152,97,0
696e85197c417649c9c89aef,Male,28,1,29,0,< 1 Year,Yes,31971,26,177,0
696e85197c417649c9c89af0,Female,37,1,3,0,1-2 Year,Yes,36391,124,283,1
696e85197c417649c9c89af1,Female,37,1,20,0,1-2 Year,Yes,2630,124,162,0
696e85197c417649c9c89af2,Female,52,1,28,0,> 2 Years,Yes,56920,55,15,0
696e85197c417649c9c89af3,Male,64,1,8,0,1-2 Year,Yes,40757,124,273,0
696e85197c417649c9c89af4,Female,25,1,8,1,< 1 Year,No,24903,152,109,0
696e85197c417649c9c89af5,Female,21,1,46,0,1-2 Year,Yes,34370,154,142,1
696e85197c417649c9c89af6,Female,68,1,28,0,1-2 Year,Yes,36147,154,261,0
696e85197c417649c9c89af7,Male,24,1,10,1,< 1 Year,No,29995,152,144,0
696e85197c417649c9c89af8,Female,24,1,8,1,< 1 Year,No,51378,152,110,0
696e85197c417649c9c89af9,Female,23,1,10,1,< 1 Year,No,26574,152,87,0
696e85197c417649c9c89afa,Female,25,1,30,0,< 1 Year,Yes,25302,152,228,0
696e85197c417649c9c89afb,Male,61,1,21,0,1-2 Year,Yes,28773,124,110,0
696e85197c417649c9c89afc,Female,35,1,28,1,1-2 Year,No,40169,124,189,0
696e85197c417649c9c89afd,Male,44,1,41,0,1-2 Year,Yes,38766,26,222,0
696e85197c417649c9c89afe,Male,25,1,35,1,< 1 Year,No,2630,152,99,1
696e85197c417649c9c89aff,Female,33,1,40,0,< 1 Year,Yes,38240,124,252,0
696e85197c417649c9c89b00,Female,22,1,47,1,< 1 Year,No,28882,152,206,0
696e85197c417649c9c89b01,Female,20,1,46,0,< 1 Year,Yes,29676,160,220,0
696e85197c417649c9c89b02,Male,43,1,28,0,> 2 Years,Yes,33670,47,217,0
696e85197c417649c9c89b03,Female,23,1,8,1,< 1 Year,No,41881,151,257,0
696e85197c417649c9c89b04,Male,45,1,28,0,1-2 Year,Yes,35730,26,87,0
696e85197c417649c9c89b05,Male,75,1,28,0,> 2 Years,Yes,47969,26,95,0
696e85197c417649c9c89b06,Male,24,1,28,0,< 1 Year,Yes,34584,152,36,0
696e85197c417649c9c89b07,Female,42,1,9,0,1-2 Year,Yes,30643,26,78,0
696e85197c417649c9c89b08,Male,22,1,28,0,1-2 Year,Yes,41359,124,228,0
696e85197c417649c9c89b09,Female,50,1,45,1,1-2 Year,No,29271,30,148,0
696e85197c417649c9c89b0a,Female,25,1,3,1,< 1 Year,No,22084,160,112,0
696e85197c417649c9c89b0b,Female,26,1,11,1,< 1 Year,No,22552,152,109,0
696e85197c417649c9c89b0c,Female,69,1,28,1,1-2 Year,No,31911,124,265,0
696e85197c417649c9c89b0d,Female,26,1,1,0,< 1 Year,Yes,2630,152,252,0
696e85197c417649c9c89b0e,Male,42,1,36,0,1-2 Year,No,36365,124,116,0
696e85197c417649c9c89b0f,Male,49,1,28,0,1-2 Year,Yes,36847,124,270,0
696e85197c417649c9c89b10,Female,21,1,29,1,< 1 Year,No,32927,152,144,0
696e85197c417649c9c89b11,Male,26,1,24,0,1-2 Year,No,2630,156,94,0
696e85197c417649c9c89b12,Male,38,1,29,0,1-2 Year,Yes,25531,124,142,1
696e85197c417649c9c89b13,Male,31,1,6,1,< 1 Year,No,24177,152,23,0
696e85197c417649c9c89b14,Male,46,1,28,0,1-2 Year,Yes,53101,124,215,0
696e85197c417649c9c89b15,Male,25,1,37,0,< 1 Year,Yes,37124,152,25,0
696e85197c417649c9c89b16,Male,22,1,28,0,1-2 Year,Yes,2630,124,28,0
696e85197c417649c9c89b17,Female,54,1,41,1,1-2 Year,No,23074,26,110,0
696e85197c417649c9c89b18,Female,21,1,28,0,1-2 Year,Yes,31455,154,249,0
696e85197c417649c9c89b19,Male,47,1,7,1,1-2 Year,No,49833,26,177,0
696e85197c417649c9c89b1a,Male,77,1,10,0,1-2 Year,No,35173,26,88,0
696e85197c417649c9c89b1b,Male,48,1,41,0,1-2 Year,Yes,2630,156,96,0
696e85197c417649c9c89b1c,Female,23,1,10,1,< 1 Year,No,27064,152,28,0
696e85197c417649c9c89b1d,Female,21,1,8,1,< 1 Year,No,2630,152,154,0
696e85197c417649c9c89b1e,Female,23,1,15,0,< 1 Year,Yes,32697,151,240,0
696e85197c417649c9c89b1f,Female,22,1,15,1,< 1 Year,No,32470,152,224,0
696e85197c417649c9c89b20,Female,23,1,14,1,< 1 Year,No,25198,151,189,0
696e85197c417649c9c89b21,Female,58,1,28,0,1-2 Year,Yes,55447,24,259,0
696e85197c417649c9c89b22,Male,31,1,15,1,< 1 Year,No,2630,152,121,0
696e85197c417649c9c89b23,Male,48,1,44,1,1-2 Year,No,29748,26,48,0
696e85197c417649c9c89b24,Male,60,1,31,0,> 2 Years,Yes,2630,124,257,0
696e85197c417649c9c89b25,Male,54,1,25,0,> 2 Years,Yes,31524,26,122,0
696e85197c417649c9c89b26,Female,25,1,32,0,< 1 Year,Yes,30973,152,172,0
696e85197c417649c9c89b27,Male,29,1,41,1,< 1 Year,No,2630,152,55,0
696e85197c417649c9c89b28,Male,23,1,46,0,< 1 Year,Yes,30594,152,203,0
696e85197c417649c9c89b29,Female,47,1,8,0,1-2 Year,No,26643,26,202,0
696e85197c417649c9c89b2a,Female,41,1,28,0,1-2 Year,Yes,70591,26,282,1
696e85197c417649c9c89b2b,Female,24,1,45,0,< 1 Year,Yes,21804,152,198,0
696e85197c417649c9c89b2c,Female,55,1,28,0,1-2 Year,Yes,44499,120,140,0
696e85197c417649c9c89b2d,Female,45,1,28,0,1-2 Year,Yes,30128,26,82,0
696e85197c417649c9c89b2e,Female,23,1,29,1,< 1 Year,No,30321,152,82,0
696e85197c417649c9c89b2f,Female,31,1,15,0,< 1 Year,Yes,31258,152,282,1
696e85197c417649c9c89b30,Male,24,1,31,1,< 1 Year,No,2630,152,97,0
696e85197c417649c9c89b31,Male,23,1,6,1,< 1 Year,No,21573,152,263,0
696e85197c417649c9c89b32,Female,26,1,46,1,< 1 Year,No,23382,152,164,0
696e85197c417649c9c89b33,Female,21,1,9,0,< 1 Year,Yes,2630,160,69,0
696e85197c417649c9c89b34,Male,44,1,8,1,1-2 Year,No,40243,78,24,0
696e85197c417649c9c89b35,Female,32,1,8,0,1-2 Year,Yes,33080,124,94,0
696e85197c417649c9c89b36,Male,60,1,42,0,1-2 Year,No,29591,124,198,0
696e85197c417649c9c89b37,Male,50,1,17,0,1-2 Year,Yes,40338,124,192,0
696e85197c417649c9c89b38,Male,22,1,24,0,< 1 Year,No,23934,152,241,0
696e85197c417649c9c89b39,Female,23,1,36,0,< 1 Year,Yes,31716,152,33,0
696e85197c417649c9c89b3a,Female,45,1,11,0,1-2 Year,Yes,31484,26,155,0
696e85197c417649c9c89b3b,Male,45,1,28,0,> 2 Years,Yes,36561,124,203,1
696e85197c417649c9c89b3c,Male,71,1,28,1,1-2 Year,Yes,46047,26,113,0
696e85197c417649c9c89b3d,Female,31,1,15,1,< 1 Year,Yes,27025,151,90,0
696e85197c417649c9c89b3e,Female,60,1,28,0,1-2 Year,Yes,37943,26,100,0
696e85197c417649c9c89b3f,Male,53,1,46,0,1-2 Year,Yes,43093,26,163,1
696e85197c417649c9c89b40,Female,37,1,28,0,1-2 Year,Yes,32884,154,233,0
696e85197c417649c9c89b41,Male,56,1,33,0,< 1 Year,Yes,34433,26,139,1
696e85197c417649c9c89b42,Male,48,1,28,0,> 2 Years,Yes,33791,26,20,1
696e85197c417649c9c89b43,Male,29,1,38,1,< 1 Year,Yes,2630,156,16,0
696e85197c417649c9c89b44,Male,30,1,18,1,< 1 Year,No,28068,152,144,0
696e85197c417649c9c89b45,Female,24,1,25,0,< 1 Year,No,31814,152,148,0
696e85197c417649c9c89b46,Male,35,1,15,0,1-2 Year,Yes,40465,154,200,1
696e85197c417649c9c89b47,Male,61,1,28,0,1-2 Year,Yes,33582,26,216,1
696e85197c417649c9c89b48,Female,33,1,30,0,< 1 Year,Yes,2630,124,86,0
696e85197c417649c9c89b49,Male,46,1,41,0,1-2 Year,Yes,38519,26,156,0
696e85197c417649c9c89b4a,Male,69,1,28,0,> 2 Years,Yes,29308,26,58,1
696e85197c417649c9c89b4b,Female,43,1,24,0,1-2 Year,Yes,20661,26,228,0
696e85197c417649c9c89b4c,Female,29,1,3,0,< 1 Year,Yes,25585,160,294,0
696e85197c417649c9c89b4d,Female,26,1,32,1,< 1 Year,No,2630,152,278,0
696e85197c417649c9c89b4e,Male,23,1,41,1,< 1 Year,No,29634,152,252,0
